"Réf Fournisseur","Référence G8","Code barre","Désignation","Cde four.","Fournisseur","Couleur","Code Couleur","Marque","Taille","Rayon","Sous-rayon","Catégorie"
"NULL","992122799907","9921227999070","LOT ALP FASTBACKJKMSDP XL","000002","DAFY MOTO","NOIR VERT","","ALPINESTARS","XL","Stop affaire","STOP AFFAIRE","STOP AFFAIRE NYL/TEXT"
"2510216--","055216700116","0552167001166","LOT ALP FASTER2 CE 1 11.5","000002","DAFY MOTO","NOIR","","ALPINESTARS","45","Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS"
"2510216--","055216700122","0552167001227","LOT ALP FASTER2 CE 1 12.5","000002","DAFY MOTO","NOIR","","ALPINESTARS","46","Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS"
"2510216--","055216700106","0552167001067","LOT ALP FASTER2 CE 10- 10","000002","DAFY MOTO","NOIR","","ALPINESTARS","43","Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS"
"2510216--","055216700107","0552167001074","LOT ALP FASTER2 CE 10- 11","000002","DAFY MOTO","NOIR","","ALPINESTARS","44","Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS"
"2510216--","055216700118","0552167001180","LOT ALP FASTER2 CE 10 7.5","000002","DAFY MOTO","NOIR","","ALPINESTARS","40","Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS"
"2510216--","055216700119","0552167001197","LOT ALP FASTER2 CE 10 8.5","000002","DAFY MOTO","NOIR","","ALPINESTARS","41","Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS"
"2510216--","055216700120","0552167001203","LOT ALP FASTER2 CE 10 9.5","000002","DAFY MOTO","NOIR","","ALPINESTARS","42.5","Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS"
"2510216--","055216700102","0552167001029","LOT ALP FASTER2 CE 10-B 6","000002","DAFY MOTO","NOIR","","ALPINESTARS","38","Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS"
"2510216--","055216700103","0552167001036","LOT ALP FASTER2 CE 10-B 7","000002","DAFY MOTO","NOIR","","ALPINESTARS","39","Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS"
"2510216--","055216700104","0552167001043","LOT ALP FASTER2 CE 10-B 8","000002","DAFY MOTO","NOIR","","ALPINESTARS","40.5","Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS"
"2510216--","055216700105","0552167001050","LOT ALP FASTER2 CE 10-B 9","000002","DAFY MOTO","NOIR","","ALPINESTARS","42","Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS"
"3556513--","044220500108","0442205001084","LOT ALP GPPLUS 13 GT  XXL","000002","DAFY MOTO","NOIR","","ALPINESTARS","XXL","Pilote","GANTS","GANTS RACING"
"3556513--","044220500107","0442205001077","LOT ALP GPPLUS 13 GT D XL","000002","DAFY MOTO","NOIR","","ALPINESTARS","XL","Pilote","GANTS","GANTS RACING"
"3556513--","044220500106","0442205001060","LOT ALP GPPLUS 13 GT DP L","000002","DAFY MOTO","NOIR","","ALPINESTARS","L","Pilote","GANTS","GANTS RACING"
"3567013--","044213200109","0442132001096","LOT ALP GPX GTS BK 3XL","D2108","DAFY MOTO","NOIR","","ALPINESTARS","3XL","Pilote","GANTS","GANTS RACING"
"3567013--","044213200106","0442132001065","LOT ALP GPX GTS BK L","000002","DAFY MOTO","NOIR","","ALPINESTARS","L","Pilote","GANTS","GANTS RACING"
"3567013--","044213200105","0442132001058","LOT ALP GPX GTS BK M","000002","DAFY MOTO","NOIR","","ALPINESTARS","M","Pilote","GANTS","GANTS RACING"
"3567013--","044213200104","0442132001041","LOT ALP GPX GTS BK S","000002","DAFY MOTO","NOIR","","ALPINESTARS","S","Pilote","GANTS","GANTS RACING"
"3567013--","044213200107","0442132001072","LOT ALP GPX GTS BK XL","000002","DAFY MOTO","NOIR","","ALPINESTARS","XL","Pilote","GANTS","GANTS RACING"
"LOT3308815DP","122620900109","1226209001092","LOT ALP LUC AIR JK 10 3XL","000002","DAFY MOTO","NOIR","","ALPINESTARS","3XL","Pilote","VETEMENTS TEXTILE","TEXTILE FIBRE SYNTHETIQUE"
"LOT3308815DP","122620900108","1226209001085","LOT ALP LUC AIR JK 10 XXL","000002","DAFY MOTO","NOIR","","ALPINESTARS","XXL","Pilote","VETEMENTS TEXTILE","TEXTILE FIBRE SYNTHETIQUE"
"LOT3308815DP","122620900107","1226209001078","LOT ALP LUC AIR JK 10B XL","000002","DAFY MOTO","NOIR","","ALPINESTARS","XL","Pilote","VETEMENTS TEXTILE","TEXTILE FIBRE SYNTHETIQUE"
"LOT3308815DP","122620900106","1226209001061","LOT ALP LUC AIR JK 10BK L","000002","DAFY MOTO","NOIR","","ALPINESTARS","L","Pilote","VETEMENTS TEXTILE","TEXTILE FIBRE SYNTHETIQUE"
"LOT3308815DP","122620900105","1226209001054","LOT ALP LUC AIR JK 10BK M","000002","DAFY MOTO","NOIR","","ALPINESTARS","M","Pilote","VETEMENTS TEXTILE","TEXTILE FIBRE SYNTHETIQUE"
"LOT3308815DP","122620900104","1226209001047","LOT ALP LUC AIR JK 10BK S","000002","DAFY MOTO","NOIR","","ALPINESTARS","S","Pilote","VETEMENTS TEXTILE","TEXTILE FIBRE SYNTHETIQUE"
"3576318DP","044215800108","0442158001087","LOT ALP MST M10AV2 GT XXL","000002","DAFY MOTO","NOIR VERT","","ALPINESTARS","XXL","Pilote","GANTS","GANTS RACING"
"3576318DP","044215800106","0442158001063","LOT ALP MST M10AV2 GTS  L","000002","DAFY MOTO","NOIR VERT","","ALPINESTARS","L","Pilote","GANTS","GANTS RACING"
"3576318DP","044215800107","0442158001070","LOT ALP MST M10AV2 GTS XL","000002","DAFY MOTO","NOIR VERT","","ALPINESTARS","XL","Pilote","GANTS","GANTS RACING"
"2223014--","052132700107","0521327001070","LOT ALP SMX6 DP 10BK 39","000002","DAFY MOTO","NOIR","","ALPINESTARS","39","Pilote","BOTTES","BOTTES RACING"
"2223014--","052132700108","0521327001087","LOT ALP SMX6 DP 10BK 40","000002","DAFY MOTO","NOIR","","ALPINESTARS","40","Pilote","BOTTES","BOTTES RACING"
"2223014--","052132700109","0521327001094","LOT ALP SMX6 DP 10BK 41","000002","DAFY MOTO","NOIR","","ALPINESTARS","41","Pilote","BOTTES","BOTTES RACING"
"2223014--","052132700110","0521327001100","LOT ALP SMX6 DP 10BK 42","000002","DAFY MOTO","NOIR","","ALPINESTARS","42","Pilote","BOTTES","BOTTES RACING"
"2223014--","052132700111","0521327001117","LOT ALP SMX6 DP 10BK 43","000002","DAFY MOTO","NOIR","","ALPINESTARS","43","Pilote","BOTTES","BOTTES RACING"
"2223014--","052132700112","0521327001124","LOT ALP SMX6 DP 10BK 44","000002","DAFY MOTO","NOIR","","ALPINESTARS","44","Pilote","BOTTES","BOTTES RACING"
"2223014--","052132700113","0521327001131","LOT ALP SMX6 DP 10BK 45","000002","DAFY MOTO","NOIR","","ALPINESTARS","45","Pilote","BOTTES","BOTTES RACING"
"3558313--","993118300107","9931183001076","LOT ALP SP8 GTS CE DP  XL","000002","DAFY MOTO","NOIR","","ALPINESTARS","XL","Stop affaire","STOP AFFAIRE","STOP AFFAIRE GANTS"
"3558313--","993118300106","9931183001069","LOT ALP SP8 GTS CE DP N L","000002","DAFY MOTO","NOIR","","ALPINESTARS","L","Stop affaire","STOP AFFAIRE","STOP AFFAIRE GANTS"
"3558313--","993118300105","9931183001052","LOT ALP SP8 GTS CE DP N M","000002","DAFY MOTO","NOIR","","ALPINESTARS","M","Stop affaire","STOP AFFAIRE","STOP AFFAIRE GANTS"
"3558313--","993118300108","9931183001083","LOT ALP SP8 GTS CE DP XXL","000002","DAFY MOTO","NOIR","","ALPINESTARS","XXL","Stop affaire","STOP AFFAIRE","STOP AFFAIRE GANTS"
"14-218--","021951006906","0219510069067","LOT EXO1400A CUP BRAD S L","D5528","DAFY MOTO","NOIR","","SCORPION","L","Pilote","CASQUES","INTEGRAUX ROUTE"
"14-218--","021949306907","0219493069078","LOT EXO1400A CUP SUP N XL","000002","DAFY MOTO","NOIR","","SCORPION","XL","Pilote","CASQUES","INTEGRAUX ROUTE"
"14-218--","021949306906","0219493069061","LOT EXO1400A CUP SUP NM L","000002","DAFY MOTO","NOIR","","SCORPION","L","Pilote","CASQUES","INTEGRAUX ROUTE"
"14-218--","021949306904","0219493069047","LOT EXO1400A CUP SUP NM S","000002","DAFY MOTO","NOIR","","SCORPION","S","Pilote","CASQUES","INTEGRAUX ROUTE"
"14-258--","021949108207","0219491082079","LOT EXO1400A TRIKA BNJ XL","000002","DAFY MOTO","BLANC NOIR JAUNE","","SCORPION","XL","Pilote","CASQUES","INTEGRAUX ROUTE"
"14-258--","021949108206","0219491082062","LOT EXO1400A TRIKA BNJF L","000002","DAFY MOTO","BLANC NOIR JAUNE","","SCORPION","L","Pilote","CASQUES","INTEGRAUX ROUTE"
"14-258--","021949108205","0219491082055","LOT EXO1400A TRIKA BNJF M","000002","DAFY MOTO","BLANC NOIR JAUNE","","SCORPION","M","Pilote","CASQUES","INTEGRAUX ROUTE"
"14-258--","021949108204","0219491082048","LOT EXO1400A TRIKA BNJF S","000002","DAFY MOTO","BLANC NOIR JAUNE","","SCORPION","S","Pilote","CASQUES","INTEGRAUX ROUTE"
"14-262SMU","021967702708","0219677027085","LOT EXO1400CBA PURE S XXL","000002","DAFY MOTO","NOIR ROUGE","","SCORPION","XXL","Pilote","CASQUES","INTEGRAUX ROUTE"
"14-262SMU","021967702707","0219677027078","LOT EXO1400CBA PURE SM XL","000002","DAFY MOTO","NOIR ROUGE","","SCORPION","XL","Pilote","CASQUES","INTEGRAUX ROUTE"
"14-262SMU","021967702706","0219677027061","LOT EXO1400CBA PURE SMU L","000002","DAFY MOTO","NOIR ROUGE","","SCORPION","L","Pilote","CASQUES","INTEGRAUX ROUTE"
"14-262SMU","021967702705","0219677027054","LOT EXO1400CBA PURE SMU M","000002","DAFY MOTO","NOIR ROUGE","","SCORPION","M","Pilote","CASQUES","INTEGRAUX ROUTE"
"14-262SMU","021967702704","0219677027047","LOT EXO1400CBA PURE SMU S","000002","DAFY MOTO","NOIR ROUGE","","SCORPION","S","Pilote","CASQUES","INTEGRAUX ROUTE"
"51-193--","021949506907","0219495069076","LOT EXO510A SYNC NMATA XL","000002","DAFY MOTO","NOIR","","SCORPION","XL","Pilote","CASQUES","INTEGRAUX ROUTE"
"51-193--","021949506906","0219495069069","LOT EXO510A SYNC NMATAR L","000002","DAFY MOTO","NOIR","","SCORPION","L","Pilote","CASQUES","INTEGRAUX ROUTE"
"51-193--","021949506905","0219495069052","LOT EXO510A SYNC NMATAR M","000002","DAFY MOTO","NOIR","","SCORPION","M","Pilote","CASQUES","INTEGRAUX ROUTE"
"51-193--","021949506904","0219495069045","LOT EXO510A SYNC NMATAR S","000002","DAFY MOTO","NOIR","","SCORPION","S","Pilote","CASQUES","INTEGRAUX ROUTE"
"51-193SMU-","021967902707","0219679027076","LOT EXO510A SYNC SMU N XL","D5528","DAFY MOTO","NOIR","","SCORPION","XL","Pilote","CASQUES","INTEGRAUX ROUTE"
"51-193SMU-","021967902706","0219679027069","LOT EXO510A SYNC SMU N/ L","D5528","DAFY MOTO","NOIR","","SCORPION","L","Pilote","CASQUES","INTEGRAUX ROUTE"
"51-193SMU-","021967910905","0219679109055","LOT EXO510A SYNC SMU N/ M","000002","DAFY MOTO","NOIR","","SCORPION","M","Pilote","CASQUES","INTEGRAUX ROUTE"
"51-193SMU-","021967902704","0219679027045","LOT EXO510A SYNC SMU N/ S","D5528","DAFY MOTO","NOIR","","SCORPION","S","Pilote","CASQUES","INTEGRAUX ROUTE"
"LOT3212019DP","708007606807","7080076068077","LOT STELLA TKIRAWPJK 1 XL","000002","DAFY MOTO","NOIR","","ALPINESTARS","XL","Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE-SAISON FEMME"
"LOT3212019DP","708007606806","7080076068060","LOT STELLA TKIRAWPJK 12 L","000002","DAFY MOTO","NOIR","","ALPINESTARS","L","Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE-SAISON FEMME"
"LOT3212019DP","708007606805","7080076068053","LOT STELLA TKIRAWPJK 12 M","000002","DAFY MOTO","NOIR","","ALPINESTARS","M","Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE-SAISON FEMME"
"LOT3212019DP","708007606804","7080076068046","LOT STELLA TKIRAWPJK 12 S","000002","DAFY MOTO","NOIR","","ALPINESTARS","S","Pilote","VETEMENTS TEXTILE","BLOUSONS TOUTE-SAISON FEMME"
"9404WDP","055233600408","0552336004080","LOT TCX STREETACE WP G 40","000002","DAFY MOTO","GRIS","","TCX","40","Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS"
"9404WDP","055233600409","0552336004097","LOT TCX STREETACE WP G 41","000002","DAFY MOTO","GRIS","","TCX","41","Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS"
"9404WDP","055233600410","0552336004103","LOT TCX STREETACE WP G 42","000002","DAFY MOTO","GRIS","","TCX","42","Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS"
"9404WDP","055233600411","0552336004110","LOT TCX STREETACE WP G 43","000002","DAFY MOTO","GRIS","","TCX","43","Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS"
"9404WDP","055233600412","0552336004127","LOT TCX STREETACE WP G 44","000002","DAFY MOTO","GRIS","","TCX","44","Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS"
"9404WDP","055233600413","0552336004134","LOT TCX STREETACE WP G 45","000002","DAFY MOTO","GRIS","","TCX","45","Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS"
"9404WDP","055233600414","0552336004141","LOT TCX STREETACE WP G 46","000002","DAFY MOTO","GRIS","","TCX","46","Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS"
"9404WDP","055233600415","0552336004158","LOT TCX STREETACE WP G 47","000002","DAFY MOTO","GRIS","","TCX","47","Pilote","BOTTES","CHAUSSURES BOTTES LOISIRS"
"7147G--","051167700107","0511677001073","LOT TCX XON ROAD GTX N 39","000002","DAFY MOTO","NOIR","","TCX","39","Pilote","BOTTES","BOTTES TOURING"
"7147G--","051167700108","0511677001080","LOT TCX XON ROAD GTX N 40","000002","DAFY MOTO","NOIR","","TCX","40","Pilote","BOTTES","BOTTES TOURING"
"7147G--","051167700109","0511677001097","LOT TCX XON ROAD GTX N 41","000002","DAFY MOTO","NOIR","","TCX","41","Pilote","BOTTES","BOTTES TOURING"
"7147G--","051167700110","0511677001103","LOT TCX XON ROAD GTX N 42","000002","DAFY MOTO","NOIR","","TCX","42","Pilote","BOTTES","BOTTES TOURING"
"7147G--","051167700111","0511677001110","LOT TCX XON ROAD GTX N 43","000002","DAFY MOTO","NOIR","","TCX","43","Pilote","BOTTES","BOTTES TOURING"
"7147G--","051167700112","0511677001127","LOT TCX XON ROAD GTX N 44","000002","DAFY MOTO","NOIR","","TCX","44","Pilote","BOTTES","BOTTES TOURING"
"7147G--","051167700113","0511677001134","LOT TCX XON ROAD GTX N 45","000002","DAFY MOTO","NOIR","","TCX","45","Pilote","BOTTES","BOTTES TOURING"
"DP","066076500101","0660765001010","MAD DESACOUP DURIT6MMDP","000002","DAFY MOTO","","","DAFY MOTO","","Moto","ENTRETIEN","OUTILLAGE DIVERS/SANGLES"
"DP","066076600101","0660766001019","MAD DESACOUP DURIT8MMDP","000002","DAFY MOTO","","","DAFY MOTO","","Moto","ENTRETIEN","OUTILLAGE DIVERS/SANGLES"
"DP","523068400101","5230684001016","MAD MOUSSEANTIBOUEDRCDP","000002","DAFY MOTO","","","DAFY MOTO","","Moto","TOUT-TERRAIN MOTO","TT GUIDONS ET ACCESS"
"UT185610","270133503201","2701335032015","MANCHONS THERMO0,2*0,75 GRIS","000002","DAFY MOTO","GRIS","","DAFY MOTO","","Moto","MONTAGE","MONTAGE"
"UT185620","270131201901","2701312019015","MANCHONS THERMO0,6*2MM2 ROUGE","000002","DAFY MOTO","ROUGE","","DAFY MOTO","","Moto","MONTAGE","MONTAGE"
"UT185630","270133602101","2701336021018","MANCHONS THERMO1.8*2.5M BLEU","000002","DAFY MOTO","BLEU","","DAFY MOTO","","Moto","MONTAGE","MONTAGE"
"UT185640","270133703801","2701337038015","MANCHONS THERMO2,5*4,5M JAUNE","000002","DAFY MOTO","JAUNE","","DAFY MOTO","","Moto","MONTAGE","MONTAGE"
"3HS20002200","210872599901","2108725999017","MAQ 1/12 HUSQ FC 450/19","000002","DAFY MOTO","","","HUSQVARNA","","Pilote","LOISIRS","DIVERS LOISIRS"
